id,gid,x,y,v_x,v_y,radius,time
2,2,-0.499505,2.795677,-0.840257,-0.303926,0.500000,4.200000
3,3,-3.036459,2.481795,-0.059592,0.194556,0.500000,4.200000
4,4,-3.702811,-0.158220,0.308129,0.160778,0.500000,4.200000
5,5,-2.872309,-3.290696,0.334750,-0.176290,0.500000,4.200000
6,6,0.041114,-1.804891,0.041233,1.647702,0.500000,4.200000
7,7,2.281103,-2.924574,-1.025736,0.744197,0.500000,4.200000
0,0,3.405560,-0.256633,-0.503924,-0.102163,0.500000,4.300000
1,1,2.793141,2.414679,-0.371284,-0.283207,0.500000,4.300000
2,2,-0.570377,2.605916,-0.708724,-1.897611,0.500000,4.300000
3,3,-3.042902,2.523625,-0.064429,0.418294,0.500000,4.300000
4,4,-3.611072,-0.153660,0.917387,0.045600,0.500000,4.300000
5,5,-2.825185,-3.281255,0.471240,0.094407,0.500000,4.300000
6,6,0.008183,-1.650804,-0.329308,1.540876,0.500000,4.300000
7,7,2.167341,-2.875338,-1.137614,0.492354,0.500000,4.300000
0,0,3.318310,-0.260600,-0.872500,-0.039665,0.500000,4.400000
1,1,2.713165,2.373938,-0.799753,-0.407408,0.500000,4.400000
2,2,-0.672067,2.533335,-1.016893,-0.725816,0.500000,4.400000
3,3,-3.049661,2.545892,-0.067589,0.222674,0.500000,4.400000
4,4,-3.551496,-0.111018,0.595762,0.426419,0.500000,4.400000
5,5,-2.758376,-3.277558,0.668092,0.036970,0.500000,4.400000
6,6,0.006251,-1.515317,-0.019319,1.354865,0.500000,4.400000
7,7,2.078650,-2.821127,-0.886914,0.542111,0.500000,4.400000
0,0,3.274936,-0.272189,-0.433740,-0.115893,0.500000,4.500000
1,1,2.700883,2.339476,-0.122822,-0.344629,0.500000,4.500000
2,2,-0.724527,2.341669,-0.524607,-1.916651,0.500000,4.500000
3,3,-3.037789,2.551751,0.118720,0.058586,0.500000,4.500000
4,4,-3.433781,-0.098198,1.177150,0.128202,0.500000,4.500000
5,5,-2.712747,-3.277175,0.456280,0.003832,0.500000,4.500000
6,6,-0.020443,-1.344828,-0.266944,1.704895,0.500000,4.500000
7,7,1.943405,-2.765215,-1.352447,0.559123,0.500000,4.500000
0,0,3.184917,-0.271563,-0.900189,0.006258,0.500000,4.600000
1,1,2.696802,2.320293,-0.040814,-0.191829,0.500000,4.600000
2,2,-0.846362,2.261503,-1.218351,-0.801668,0.500000,4.600000
3,3,-3.032097,2.558425,0.056920,0.066741,0.500000,4.600000
4,4,-3.393761,-0.100405,0.400205,-0.022066,0.500000,4.600000
5,5,-2.627385,-3.289459,0.853627,-0.122840,0.500000,4.600000
6,6,-0.019311,-1.186472,0.011322,1.583554,0.500000,4.600000
7,7,1.842635,-2.688291,-1.007701,0.769242,0.500000,4.600000
0,0,3.126487,-0.258327,-0.584305,0.132359,0.500000,4.700000
1,1,2.685495,2.276909,-0.113071,-0.433841,0.500000,4.700000
2,2,-0.903634,2.336517,-0.572713,0.750143,0.500000,4.700000
3,3,-2.997526,2.571011,0.345715,0.125862,0.500000,4.700000
4,4,-3.367641,-0.151535,0.261196,-0.511300,0.500000,4.700000
5,5,-2.527040,-3.258518,1.003451,0.309404,0.500000,4.700000
6,6,-0.004038,-1.010493,0.152724,1.759795,0.500000,4.700000
7,7,1.740292,-2.553485,-1.023424,1.348054,0.500000,4.700000
0,0,3.032582,-0.272304,-0.939051,-0.139773,0.500000,4.800000
1,1,2.691860,2.227855,0.063654,-0.490531,0.500000,4.800000
2,2,-0.966051,2.273010,-0.624174,-0.635073,0.500000,4.800000
3,3,-2.972877,2.563815,0.246483,-0.071961,0.500000,4.800000
4,4,-3.303725,-0.173793,0.639161,-0.222580,0.500000,4.800000
5,5,-2.439488,-3.175867,0.875514,0.826512,0.500000,4.800000
6,6,0.006406,-0.830200,0.104447,1.802926,0.500000,4.800000
7,7,1.637024,-2.461139,-1.032688,0.923458,0.500000,4.800000
0,0,2.949940,-0.243454,-0.826416,0.288505,0.500000,4.900000
