id,gid,x,y,v_x,v_y,radius,time
0,0,4.062751,-1.399974,1.295755,0.104969,0.750000,11.200000
1,0,4.062751,1.399974,1.295755,-0.104969,0.750000,11.200000
2,1,-12.602750,0.000000,-1.300000,0.000000,0.750000,11.200000
0,0,4.192326,-1.389477,1.295755,0.104969,0.750000,11.300000
1,0,4.192326,1.389477,1.295755,-0.104969,0.750000,11.300000
2,1,-12.732750,0.000000,-1.300000,0.000000,0.750000,11.300000
0,0,4.321902,-1.378980,1.295755,0.104969,0.750000,11.400000
1,0,4.321902,1.378980,1.295755,-0.104969,0.750000,11.400000
2,1,-12.862749,0.000000,-1.300000,0.000000,0.750000,11.400000
0,0,4.451477,-1.368483,1.295755,0.104968,0.750000,11.500000
1,0,4.451477,1.368483,1.295755,-0.104968,0.750000,11.500000
2,1,-12.992749,0.000000,-1.300000,0.000000,0.750000,11.500000
0,0,4.581053,-1.357987,1.295755,0.104968,0.750000,11.600000
1,0,4.581053,1.357987,1.295755,-0.104968,0.750000,11.600000
2,1,-13.122749,0.000000,-1.300000,0.000000,0.750000,11.600000
0,0,4.710628,-1.347490,1.295755,0.104967,0.750000,11.700000
1,0,4.710628,1.347490,1.295755,-0.104967,0.750000,11.700000
2,1,-13.252749,0.000000,-1.300000,0.000000,0.750000,11.700000
0,0,4.840204,-1.336993,1.295755,0.104966,0.750000,11.800000
1,0,4.840204,1.336993,1.295755,-0.104966,0.750000,11.800000
2,1,-13.382749,0.000000,-1.300000,0.000000,0.750000,11.800000
0,0,4.969779,-1.326497,1.295755,0.104964,0.750000,11.900000
1,0,4.969779,1.326497,1.295755,-0.104964,0.750000,11.900000
2,1,-13.512749,0.000000,-1.300000,0.000000,0.750000,11.900000
0,0,5.099355,-1.316001,1.295755,0.104962,0.750000,12.000000
1,0,5.099355,1.316001,1.295755,-0.104962,0.750000,12.000000
2,1,-13.642749,0.000000,-1.300000,0.000000,0.750000,12.000000
0,0,5.228930,-1.305505,1.295755,0.104960,0.750000,12.100000
1,0,5.228930,1.305505,1.295755,-0.104960,0.750000,12.100000
2,1,-13.772749,0.000000,-1.300000,0.000000,0.750000,12.100000
0,0,5.358506,-1.295009,1.295755,0.104957,0.750000,12.200000
1,0,5.358506,1.295009,1.295755,-0.104957,0.750000,12.200000
2,1,-13.902749,0.000000,-1.300000,0.000000,0.750000,12.200000
0,0,5.488081,-1.284514,1.295755,0.104952,0.750000,12.300000
1,0,5.488081,1.284514,1.295755,-0.104952,0.750000,12.300000
2,1,-14.032749,0.000000,-1.300000,0.000000,0.750000,12.300000
0,0,5.617657,-1.274019,1.295755,0.104947,0.750000,12.400000
